Date,Time,CO,NMHC,Nox,NO2,T,RH,AH
20050106,1500,1.5,-200,196,111,16.3,51.9,0.9535
20050106,1600,2.0,-200,237,122,16.2,53.0,0.9687
20050106,1700,1.9,-200,274,134,15.6,54.8,0.9660
20050106,1800,2.1,-200,352,153,14.5,57.5,0.9440
20050106,1900,2.8,-200,488,169,14.0,60.1,0.9566
20050106,2000,2.7,-200,426,162,13.5,63.0,0.9686
20050106,2100,2.4,-200,376,152,12.6,65.4,0.9529
20050106,2200,1.6,-200,237,127,12.0,67.5,0.9413
20050106,2300,1.7,-200,199,112,10.5,72.0,0.9120
20050107,0000,1.3,-200,164,98,10.0,70.9,0.8706
20050107,0100,1.4,-200,142,89,9.8,70.7,0.8571
20050107,0200,1.2,-200,142,82,8.0,75.0,0.8098
20050107,0300,1.0,-200,-200,-200,7.9,75.1,0.8050
20050107,0400,1.0,-200,127,77,7.0,77.3,0.7782
20050107,0500,0.6,-200,73,55,7.2,74.4,0.7581
20050107,0600,0.7,-200,100,63,6.7,75.0,0.7418
20050107,0700,1.0,-200,126,69,6.4,76.3,0.7389
20050107,0800,1.7,-200,284,99,6.0,78.5,0.7377
20050107,0900,3.0,-200,419,125,6.3,77.4,0.7452
20050107,1000,2.4,-200,432,123,7.7,73.8,0.7769
20050107,1100,2.2,-200,310,128,10.2,61.5,0.7638
20050107,1200,2.6,-200,446,149,11.3,58.1,0.7743
20050107,1300,2.5,-200,464,137,10.6,62.3,0.7981
20050107,1400,3.0,-200,505,147,11.1,62.0,0.8199
20050107,1500,3.3,-200,564,168,12.6,57.7,0.8387
20050107,1600,3.8,-200,625,180,13.3,56.2,0.8548
20050107,1700,3.6,-200,590,170,11.2,65.3,0.8639
20050107,1800,5.0,-200,712,180,8.8,74.6,0.8434
20050107,1900,5.7,-200,723,178,7.2,78.5,0.8030
20050107,2000,5.0,-200,707,159,6.5,80.0,0.7789
20050107,2100,4.8,-200,737,156,5.8,83.8,0.7768
20050107,2200,3.9,-200,646,146,5.5,83.5,0.7619
20050107,2300,3.3,-200,536,132,5.8,81.3,0.7568
20050108,0000,3.4,-200,567,137,5.4,82.6,0.7495
20050108,0100,2.4,-200,357,114,6.4,76.3,0.7369
20050108,0200,1.4,-200,187,95,7.0,73.6,0.7417
20050108,0300,1.4,-200,-200,-200,7.2,72.3,0.7392
20050108,0400,1.2,-200,169,88,7.9,69.3,0.7413
20050108,0500,1.2,-200,184,94,7.4,71.7,0.7434
20050108,0600,1.2,-200,205,97,7.7,71.9,0.7575
20050108,0700,1.3,-200,213,93,8.1,68.0,0.7396
20050108,0800,2.3,-200,415,113,6.7,77.1,0.7597
20050108,0900,3.4,-200,583,126,6.8,77.9,0.7756
20050108,1000,3.0,-200,462,133,8.9,66.7,0.7634
20050108,1100,2.5,-200,387,141,11.6,54.1,0.7387
20050108,1200,2.7,-200,414,139,13.5,49.4,0.7598
20050108,1300,2.8,-200,440,147,13.8,50.9,0.7960
20050108,1400,3.6,-200,516,175,13.4,55.9,0.8588
20050108,1500,3.1,-200,495,180,12.9,59.0,0.8736
20050108,1600,4.3,-200,643,194,13.3,59.0,0.8945
20050108,1700,4.6,-200,725,192,13.0,61.9,0.9224
20050108,1800,4.3,-200,683,188,12.5,63.6,0.9193
20050108,1900,4.3,-200,681,179,12.2,65.8,0.9310
20050108,2000,5.5,-200,833,196,12.6,65.2,0.9474
20050108,2100,3.4,-200,514,169,13.3,63.6,0.9681
20050108,2200,2.4,-200,371,151,13.5,62.6,0.9644
20050108,2300,1.6,-200,213,123,14.1,59.6,0.9563
20050109,0000,1.7,-200,242,127,14.0,61.4,0.9773
20050109,0100,1.6,-200,241,127,13.5,63.4,0.9755
20050109,0200,1.3,-200,218,118,13.2,64.2,0.9706
20050109,0300,0.8,-200,-200,-200,13.6,62.2,0.9643
20050109,0400,-200,-200,70,55,13.7,61.1,0.9537
20050109,0500,0.6,-200,54,44,13.5,63.8,0.9801
20050109,0600,0.6,-200,60,46,12.5,67.3,0.9743
20050109,0700,0.5,-200,55,46,13.2,64.2,0.9664
20050109,0800,0.6,-200,93,61,13.1,63.4,0.9535
20050109,0900,0.7,-200,81,60,13.8,60.5,0.9526
20050109,1000,0.9,-200,109,71,13.7,60.4,0.9390
20050109,1100,1.5,-200,251,111,14.0,59.7,0.9495
20050109,1200,1.9,-200,284,127,15.0,56.2,0.9539
20050109,1300,1.9,-200,262,128,16.9,50.9,0.9714
20050109,1400,2.2,-200,256,142,16.6,52.4,0.9810
20050109,1500,3.8,-200,310,145,16.4,53.2,0.9826
20050109,1600,2.0,-200,269,145,16.1,52.8,0.9579
20050109,1700,2.2,-200,348,156,15.7,54.4,0.9616
20050109,1800,3.3,-200,396,154,15.4,55.3,0.9616
20050109,1900,2.7,-200,432,165,15.2,54.7,0.9362
20050109,2000,2.6,-200,419,153,14.7,56.6,0.9392
20050109,2100,2.5,-200,412,151,14.4,58.2,0.9495
20050109,2200,1.5,-200,223,131,14.3,59.2,0.9608
20050109,2300,1.9,-200,242,128,14.0,60.4,0.9622
20050110,0000,2.0,-200,288,137,13.7,63.6,0.9912
20050110,0100,1.7,-200,209,119,13.1,68.7,1.0329
20050110,0200,1.2,-200,141,96,13.2,69.9,1.0526
20050110,0300,0.9,-200,-200,-200,12.8,71.2,1.0454
20050110,0400,0.6,-200,66,60,12.9,70.4,1.0444
20050110,0500,-200.0,-200,64,54,12.4,72.5,1.0411
20050110,0600,-200.0,-200,105,66,13.0,70.3,1.0502
20050110,0700,0.4,-200,303,104,12.3,73.3,1.0448
20050110,0800,2.6,-200,620,137,12.8,71.8,1.0551
20050110,0900,3.5,-200,590,146,13.1,70.2,1.0567
20050110,1000,2.1,-200,592,136,12.8,71.8,1.0551
20050110,1100,2.1,-200,698,144,13.1,70.3,1.0566
20050110,1200,1.7,-200,482,133,13.7,67.0,1.0446
20050110,1300,2.6,-200,575,148,14.0,65.4,1.0427
20050110,1400,2.6,-200,548,155,14.4,63.8,1.0421
20050110,1500,2.4,-200,498,152,14.1,65.9,1.0531
20050110,1600,2.4,-200,479,145,14.1,65.9,1.0552
20050110,1700,2.0,-200,420,139,14.1,66.0,1.0539
20050110,1800,2.0,-200,378,134,14.0,66.4,1.0536
20050110,1900,3.1,-200,340,128,13.8,66.4,1.0451
20050110,2000,3.3,-200,399,135,13.4,68.1,1.0441
20050110,2100,3.3,-200,449,136,13.2,69.1,1.0452
20050110,2200,2.6,-200,374,126,13.0,70.0,1.0420
20050110,2300,1.7,-200,244,116,12.7,69.9,1.0223
20050111,0000,1.8,-200,256,116,12.0,71.9,1.0071
20050111,0100,1.5,-200,212,107,13.2,66.8,1.0087
20050111,0200,1.1,-200,146,91,12.4,69.5,0.9986
20050111,0300,0.9,-200,-200,-200,13.1,65.7,0.9858
20050111,0400,0.7,-200,96,70,11.8,70.6,0.9731
20050111,0500,0.7,-200,106,78,12.3,68.0,0.9734
20050111,0600,0.9,-200,115,75,12.0,69.2,0.9697
20050111,0700,1.3,-200,236,101,11.7,69.8,0.9612
20050111,0800,3.2,-200,583,136,12.1,67.6,0.9500
20050111,0900,5.1,-200,662,147,12.5,65.1,0.9399
20050111,1000,3.7,-200,528,143,12.8,62.5,0.9213
20050111,1100,3.2,-200,549,153,13.4,59.9,0.9143
20050111,1200,3.1,-200,531,148,13.4,57.9,0.8895
20050111,1300,3.0,-200,493,149,13.6,56.4,0.8754
20050111,1400,3.6,-200,527,141,13.8,56.3,0.8841
20050111,1500,3.2,-200,487,147,13.7,57.9,0.9063
20050111,1600,3.9,-200,581,159,13.6,58.9,0.9139
20050111,1700,3.4,-200,531,152,13.4,59.7,0.9142
20050111,1800,3.9,-200,495,144,13.3,61.2,0.9330
20050111,1900,3.6,-200,487,146,13.2,61.8,0.9313
20050111,2000,4.7,-200,596,162,12.9,61.5,0.9139
20050111,2100,4.1,-200,595,156,12.6,63.9,0.9307
20050111,2200,3.4,-200,559,146,12.0,67.4,0.9417
20050111,2300,3.5,-200,586,151,11.9,69.0,0.9568
20050112,0000,1.2,-200,399,127,12.0,66.6,0.9293
20050112,0100,2.4,-200,399,123,11.4,69.6,0.9373
20050112,0200,2.1,-200,381,122,11.2,70.3,0.9323
20050112,0300,1.1,-200,-200,-200,11.5,68.2,0.9271
20050112,0400,-200,-200,162,85,10.7,71.3,0.9161
20050112,0500,1.0,-200,183,83,10.0,74.8,0.9161
20050112,0600,1.4,-200,357,98,9.2,78.5,0.9143
20050112,0700,1.8,-200,479,109,8.8,79.4,0.9033
20050112,0800,3.8,-200,852,138,8.7,79.4,0.8944
20050112,0900,4.1,-200,822,138,8.9,76.5,0.8767
20050112,1000,4.4,-200,910,170,9.9,73.3,0.8936
20050112,1100,3.5,-200,800,191,11.8,65.5,0.9010
20050112,1200,3.5,-200,758,196,13.0,60.9,0.9061
20050112,1300,3.8,-200,647,185,14.7,52.3,0.8687
20050112,1400,3.1,-200,431,156,15.1,49.6,0.8428
20050112,1500,3.4,-200,491,173,15.7,48.8,0.8657
20050112,1600,3.3,-200,476,166,15.8,48.9,0.8707
20050112,1700,3.4,-200,538,173,14.6,54.0,0.8946
20050112,1800,4.7,-200,621,177,14.3,56.3,0.9119
20050112,1900,5.7,-200,728,182,14.1,57.8,0.9262
20050112,2000,5.6,-200,716,166,13.1,62.9,0.9430
20050112,2100,5.9,-200,782,177,12.0,67.5,0.9467
20050112,2200,3.6,-200,550,158,10.7,70.9,0.9113
20050112,2300,2.5,-200,377,133,10.0,73.2,0.8988
20050113,0000,2.9,-200,391,123,9.4,75.0,0.8874
20050113,0100,2.5,-200,433,120,8.5,76.9,0.8557
20050113,0200,1.7,-200,287,105,8.4,75.9,0.8407
20050113,0300,1.6,-200,-200,-200,6.9,80.7,0.8054
20050113,0400,1.1,-200,192,86,6.2,82.1,0.7825
20050113,0500,0.9,-200,161,77,7.0,77.3,0.7759
20050113,0600,1.0,-200,194,81,6.5,79.7,0.7751
20050113,0700,1.6,-200,343,103,7.7,76.8,0.8112
20050113,0800,3.1,-200,624,127,8.2,74.9,0.8184
20050113,0900,4.1,-200,758,134,8.8,73.2,0.8298
20050113,1000,3.9,-200,760,158,9.7,70.1,0.8432
20050113,1100,3.6,-200,713,175,11.7,62.7,0.8586
20050113,1200,3.2,-200,615,178,13.1,58.5,0.8770
20050113,1300,2.2,-200,319,135,14.2,54.1,0.8707
20050113,1400,2.4,-200,338,133,14.2,54.3,0.8757
20050113,1500,2.7,-200,380,134,14.0,56.3,0.8940
20050113,1600,2.7,-200,366,137,13.5,57.8,0.8933
20050113,1700,3.9,-200,567,160,12.3,63.0,0.9015
20050113,1800,5.2,-200,702,166,11.4,68.0,0.9166
20050113,1900,4.0,-200,523,144,10.8,69.5,0.8995
20050113,2000,2.9,-200,373,129,11.0,67.1,0.8766
20050113,2100,3.3,-200,467,129,9.5,71.3,0.8458
20050113,2200,2.0,-200,260,107,8.8,71.0,0.8089
20050113,2300,1.8,-200,244,101,8.0,73.4,0.7899
20050114,0000,2.7,-200,317,112,7.6,73.0,0.7629
20050114,0100,1.8,-200,224,98,7.1,73.9,0.7515
20050114,0200,1.3,-200,176,90,7.1,73.5,0.7439
20050114,0300,1.0,-200,-200,-200,6.7,75.0,0.7390
20050114,0400,1.1,-200,103,59,5.1,81.3,0.7204
20050114,0500,1.6,-200,367,98,4.3,82.9,0.6968
20050114,0600,1.3,-200,326,109,5.3,80.4,0.7234
20050114,0700,1.4,-200,374,110,5.7,79.3,0.7326
20050114,0800,5.0,-200,756,159,6.8,74.8,0.7423
20050114,0900,4.3,-200,690,144,6.9,75.2,0.7505
20050114,1000,4.1,-200,754,147,8.0,71.9,0.7712
20050114,1100,3.8,-200,750,179,9.3,67.1,0.7849
20050114,1200,3.1,-200,590,164,10.2,63.6,0.7928
20050114,1300,3.3,-200,525,160,11.0,60.9,0.7966
20050114,1400,3.1,-200,406,143,11.3,60.1,0.8022
20050114,1500,2.7,-200,360,138,12.2,56.9,0.8068
20050114,1600,3.4,-200,448,143,11.9,59.1,0.8211
20050114,1700,5.0,-200,733,196,10.3,66.3,0.8286
20050114,1800,5.7,-200,847,197,8.2,74.9,0.8187
20050114,1900,5.8,-200,765,189,7.9,77.1,0.8223
20050114,2000,5.8,-200,715,188,8.3,75.0,0.8253
20050114,2100,5.0,-200,716,190,8.2,75.2,0.8185
20050114,2200,1.7,-200,235,126,8.3,69.7,0.7632
20050114,2300,1.6,-200,198,113,6.7,74.4,0.7344
20050115,0000,2.3,-200,293,129,6.4,74.9,0.7238
20050115,0100,2.4,-200,356,128,4.9,80.1,0.7011
20050115,0200,2.0,-200,285,122,4.8,79.4,0.6872
20050115,0300,1.6,-200,-200,-200,3.3,82.6,0.6450
20050115,0400,-200,-200,266,115,2.4,86.6,0.6369
20050115,0500,1.1,-200,158,92,3.4,81.4,0.6425
20050115,0600,1.0,-200,95,70,4.2,77.0,0.6439
20050115,0700,1.3,-200,148,83,3.5,80.8,0.6406
20050115,0800,1.9,-200,337,127,3.5,80.3,0.6366
20050115,0900,2.6,-200,453,142,4.0,78.5,0.6450
20050115,1000,2.7,-200,497,155,4.5,76.6,0.6534
20050115,1100,2.4,-200,448,153,5.6,72.3,0.6627
20050115,1200,2.7,-200,496,177,7.5,64.4,0.6720
20050115,1300,3.1,-200,535,179,8.9,60.8,0.6921
20050115,1400,4.4,-200,644,212,10.6,55.3,0.7058
20050115,1500,3.2,-200,459,182,12.3,46.3,0.6597
20050115,1600,2.9,-200,409,168,12.2,47.0,0.6686
20050115,1700,3.0,-200,515,179,10.5,55.1,0.6993
20050115,1800,3.7,-200,640,182,8.7,66.3,0.7491
20050115,1900,5.2,-200,816,194,7.9,69.9,0.7487
20050115,2000,3.3,-200,505,166,7.6,65.3,0.6842
20050115,2100,3.6,-200,560,168,6.5,67.6,0.6608
20050115,2200,2.3,-200,389,148,5.9,66.4,0.6226
20050115,2300,3.0,-200,492,151,5.2,70.0,0.6232
20050116,0000,3.8,-200,531,165,5.2,67.8,0.6028
20050116,0100,3.2,-200,487,165,4.9,67.1,0.5863
20050116,0200,2.1,-200,293,128,5.1,65.5,0.5811
20050116,0300,1.7,-200,-200,-200,4.0,69.5,0.5706
20050116,0400,1.7,-200,219,115,3.7,68.9,0.5549
20050116,0500,1.4,-200,198,120,4.5,62.7,0.5343
20050116,0600,1.2,-200,166,106,4.7,62.3,0.5368
20050116,0700,1.4,-200,255,118,3.9,67.1,0.5483
20050116,0800,1.4,-200,312,156,5.7,54.5,0.5034
20050116,0900,1.7,-200,236,130,6.1,50.3,0.4769
20050116,1000,1.0,-200,172,112,9.0,39.5,0.4554
20050116,1100,1.0,-200,138,96,10.7,34.4,0.4406
20050116,1200,0.8,-200,121,89,11.1,33.4,0.4401
20050116,1300,1.0,-200,143,98,11.9,30.8,0.4285
20050116,1400,0.8,-200,114,85,11.4,32.0,0.4310
20050116,1500,0.7,-200,107,80,11.3,32.5,0.4334
20050116,1600,1.1,-200,176,112,11.0,33.0,0.4331
20050116,1700,1.1,-200,180,121,10.3,35.0,0.4377
20050116,1800,1.2,-200,212,132,8.4,40.9,0.4542
20050116,1900,2.0,-200,331,160,8.3,38.5,0.4228
20050116,2000,2.2,-200,369,167,8.1,37.9,0.4100
20050116,2100,1.5,-200,274,157,7.7,39.0,0.4106
20050116,2200,1.2,-200,199,130,7.0,41.5,0.4193
20050116,2300,1.5,-200,248,145,6.6,42.6,0.4179
20050117,0000,1.4,-200,197,133,6.4,44.2,0.4280
20050117,0100,1.2,-200,147,110,6.0,46.0,0.4349
20050117,0200,1.0,-200,135,100,4.4,53.1,0.4484
20050117,0300,0.6,-200,-200,-200,4.0,54.3,0.4454
20050117,0400,0.7,-200,95,79,3.7,55.8,0.4489
20050117,0500,0.5,-200,94,79,2.6,58.6,0.4385
20050117,0600,0.7,-200,121,90,3.2,56.0,0.4364
20050117,0700,1.0,-200,131,95,3.6,55.4,0.4419
20050117,0800,3.0,-200,552,169,1.8,63.3,0.4464
20050117,0900,4.1,-200,614,199,2.4,60.2,0.4426
20050117,1000,3.1,-200,530,186,4.6,52.1,0.4472
20050117,1100,3.8,-200,721,208,8.2,40.5,0.4414
20050117,1200,2.7,-200,474,178,10.5,34.7,0.4393
20050117,1300,3.1,-200,514,176,11.1,33.3,0.4384
20050117,1400,3.1,-200,504,177,11.1,32.6,0.4292
20050117,1500,3.2,-200,508,182,12.4,28.3,0.4076
20050117,1600,3.3,-200,529,182,12.9,24.5,0.3630
20050117,1700,4.0,-200,676,193,11.4,28.7,0.3865
20050117,1800,8.6,-200,1216,272,9.2,39.3,0.4573
20050117,1900,8.7,-200,1230,225,7.8,48.1,0.5115
20050117,2000,3.6,-200,582,181,7.2,50.6,0.5170
20050117,2100,3.0,-200,460,172,6.0,53.3,0.5008
20050117,2200,1.9,-200,340,153,5.3,55.0,0.4921
20050117,2300,1.9,-200,298,143,4.2,58.1,0.4832
20050118,0000,1.6,-200,300,142,3.4,60.9,0.4809
20050118,0100,1.4,-200,223,131,3.0,60.2,0.4639
20050118,0200,1.0,-200,151,105,3.2,58.8,0.4578
20050118,0300,0.7,-200,-200,-200,3.3,57.7,0.4516
20050118,0400,-200,-200,108,83,4.5,53.8,0.4572
20050118,0500,0.8,-200,125,87,3.1,59.7,0.4604
20050118,0600,0.9,-200,181,106,4.2,57.1,0.4743
20050118,0700,1.5,-200,341,140,3.4,58.5,0.4608
20050118,0800,3.1,-200,552,167,3.9,57.3,0.4661
20050118,0900,5.1,-200,839,175,4.3,56.8,0.4768
20050118,1000,5.8,-200,1049,235,5.6,52.9,0.4841
20050118,1100,3.8,-200,796,196,5.5,54.9,0.4985
20050118,1200,4.4,-200,999,211,5.1,64.3,0.5697
20050118,1300,4.9,-200,1022,234,5.5,66.1,0.6010
20050118,1400,5.2,-200,1023,240,5.5,69.3,0.6331
20050118,1500,4.6,-200,1065,243,5.0,75.5,0.6667
20050118,1600,4.8,-200,1098,224,5.2,76.2,0.6796
20050118,1700,4.9,-200,1099,240,5.3,77.4,0.6954
20050118,1800,4.9,-200,939,215,5.0,79.6,0.7022
20050118,1900,5.5,-200,875,216,5.1,83.0,0.7352
20050118,2000,4.2,-200,745,184,6.4,82.9,0.8022
20050118,2100,1.5,-200,339,152,10.3,74.0,0.9237
20050118,2200,0.1,-200,135,104,11.3,71.8,0.9577
20050118,2300,0.2,-200,167,104,9.8,81.9,0.9923
20050119,0000,0.9,-200,232,124,9.5,83.8,0.9972
20050119,0100,1.0,-200,273,127,9.9,81.0,0.9885
20050119,0200,0.4,-200,165,109,9.9,79.8,0.9725
20050119,0300,-200.0,-200,-200,-200,6.9,76.4,0.7661
20050119,0400,-200.0,-200,75,73,4.8,75.7,0.6590
20050119,0500,-200.0,-200,53,52,4.7,78.9,0.6820
20050119,0600,-200.0,-200,72,57,5.0,75.0,0.6627
20050119,0700,0.1,-200,130,89,5.6,69.5,0.6362
20050119,0800,0.7,-200,265,128,7.0,64.9,0.6512
20050119,0900,1.2,-200,314,152,7.1,65.4,0.6644
20050119,1000,0.2,-200,194,128,6.4,67.4,0.6537
20050119,1100,-200.0,-200,180,124,5.3,75.9,0.6824
20050119,1200,-200.0,-200,181,117,6.3,73.0,0.7024
20050119,1300,0.3,-200,193,110,8.6,63.3,0.7073
20050119,1400,0.6,-200,263,128,10.0,55.0,0.6753
20050119,1500,0.2,-200,176,114,9.4,53.6,0.6333
20050119,1600,0.2,-200,168,110,9.2,55.0,0.6402
20050119,1700,0.7,-200,170,112,8.7,55.1,0.6228
20050119,1800,1.8,-200,234,130,8.9,54.4,0.6200
20050119,1900,2.2,-200,256,135,8.6,53.6,0.5992
20050119,2000,2.3,-200,257,141,9.0,50.4,0.5809
20050119,2100,2.6,-200,317,141,9.2,49.8,0.5808
20050119,2200,1.1,-200,135,95,8.8,52.1,0.5918
20050119,2300,1.2,-200,159,97,8.8,50.9,0.5781
20050120,0000,1.8,-200,186,112,8.7,51.1,0.5755
20050120,0100,1.1,-200,102,74,8.6,51.5,0.5772
20050120,0200,0.9,-200,75,62,8.5,51.9,0.5766
20050120,0300,0.7,-200,-200,-200,8.1,53.1,0.5742
20050120,0400,0.6,-200,41,40,7.8,54.2,0.5755
20050120,0500,0.6,-200,50,45,7.1,56.0,0.5690
20050120,0600,0.9,-200,189,93,7.0,57.6,0.5784
20050120,0700,1.0,-200,182,104,7.5,55.3,0.5734
20050120,0800,3.4,-200,636,162,7.0,56.3,0.5660
20050120,0900,4.2,-200,704,169,7.6,53.5,0.5605
20050120,1000,4.4,-200,854,190,8.3,50.5,0.5558
20050120,1100,2.9,-200,652,170,12.4,37.1,0.5329
20050120,1200,2.6,-200,529,151,13.9,32.3,0.5117
20050120,1300,2.6,-200,438,150,14.4,28.9,0.4723
20050120,1400,3.0,-200,438,154,14.8,25.4,0.4259
20050120,1500,2.3,-200,378,140,15.1,20.8,0.3536
20050120,1600,3.0,-200,482,167,15.4,23.5,0.4076
20050120,1700,4.5,-200,709,204,13.7,28.1,0.4381
20050120,1800,6.0,-200,796,210,11.5,37.5,0.5068
20050120,1900,4.3,-200,605,182,10.4,42.3,0.5337
20050120,2000,3.4,-200,472,165,9.9,44.0,0.5381
20050120,2100,2.8,-200,411,150,8.7,48.3,0.5458
20050120,2200,2.1,-200,264,132,8.1,49.9,0.5417
20050120,2300,1.7,-200,217,120,7.3,52.8,0.5419
20050121,0000,1.8,-200,211,119,8.0,52.2,0.5623
20050121,0100,1.6,-200,179,110,6.8,56.4,0.5609
20050121,0200,1.4,-200,135,94,6.7,57.4,0.5654
20050121,0300,1.3,-200,-200,-200,5.9,62.1,0.5806
20050121,0400,-200,-200,221,101,5.4,65.9,0.5947
20050121,0500,1.3,-200,284,117,5.5,66.5,0.6054
20050121,0600,1.6,-200,357,121,5.9,65.8,0.6178
20050121,0700,2.4,-200,469,138,6.4,63.9,0.6192
20050121,0800,4.5,-200,766,174,7.2,62.2,0.6351
20050121,0900,5.7,-200,875,179,7.9,60.0,0.6406
20050121,1000,4.3,-200,800,175,8.3,58.5,0.6403
20050121,1100,4.2,-200,815,183,9.3,54.5,0.6415
20050121,1200,4.5,-200,841,189,10.2,53.1,0.6608
20050121,1300,5.0,-200,827,198,11.1,51.4,0.6790
20050121,1400,2.9,-200,402,142,12.8,46.9,0.6919
20050121,1500,3.0,-200,415,139,13.1,48.0,0.7181
20050121,1600,3.3,-200,435,99,13.5,51.5,0.7930
20050121,1700,1.4,-200,570,135,13.4,51.2,0.7808
20050121,1800,2.3,-200,530,223,12.1,55.3,0.7777
20050121,1900,1.6,-200,617,194,12.0,56.5,0.7924
20050121,2000,4.9,-200,983,244,10.4,64.4,0.8123
20050121,2100,6.4,-200,1200,243,9.4,69.1,0.8150
20050121,2200,3.5,-200,1028,230,8.9,71.0,0.8115
20050121,2300,1.7,-200,797,207,8.1,73.8,0.7968
20050122,0000,2.6,-200,977,223,7.3,76.8,0.7904
20050122,0100,1.6,-200,811,216,7.3,76.7,0.7862
20050122,0200,1.5,-200,757,198,7.1,77.3,0.7826
20050122,0300,0.9,-200,-200,-200,6.7,78.7,0.7779
20050122,0400,0.5,-200,388,126,7.0,77.8,0.7848
20050122,0500,0.9,-200,497,144,5.7,80.5,0.7416
20050122,0600,0.4,-200,582,183,5.2,81.4,0.7276
20050122,0700,0.5,-200,574,193,5.6,80.4,0.7349
20050122,0800,0.8,-200,588,196,6.3,78.8,0.7544
20050122,0900,1.4,-200,645,208,6.9,76.9,0.7682
20050122,1000,1.6,-200,643,217,9.2,67.7,0.7900
20050122,1100,1.5,-200,628,246,11.6,59.8,0.8152
20050122,1200,1.0,-200,547,204,14.0,52.0,0.8288
20050122,1300,1.0,-200,461,192,15.0,50.2,0.8495
20050122,1400,1.3,-200,455,186,14.9,49.9,0.8394
20050122,1500,0.1,-200,244,133,15.8,33.8,0.6034
20050122,1600,-200.0,-200,202,126,15.4,29.3,0.5068
20050122,1700,-200.0,-200,256,138,14.4,25.7,0.4193
20050122,1800,0.1,-200,310,148,13.4,27.2,0.4157
20050122,1900,0.4,-200,391,167,12.2,28.7,0.4077
20050122,2000,0.7,-200,444,175,11.3,25.7,0.3422
20050122,2100,2.7,-200,794,224,9.7,31.9,0.3848
20050122,2200,2.1,-200,716,215,8.4,36.5,0.4035
20050122,2300,1.3,-200,565,196,8.2,36.8,0.4016
20050123,0000,0.8,-200,451,195,8.0,36.0,0.3872
20050123,0100,-200.0,-200,313,181,7.0,39.9,0.4006
20050123,0200,-200.0,-200,241,150,5.7,44.3,0.4093
20050123,0300,-200.0,-200,-200,-200,4.7,46.6,0.4025
20050123,0400,-200.0,-200,224,139,4.2,50.8,0.4234
20050123,0500,-200.0,-200,82,74,4.6,45.1,0.3861
20050123,0600,-200.0,-200,89,73,2.7,53.3,0.4006
20050123,0700,-200.0,-200,93,77,3.1,51.0,0.3947
20050123,0800,-200.0,-200,134,98,2.5,54.1,0.4017
20050123,0900,-200.0,-200,189,121,3.1,53.5,0.4123
20050123,1000,-200.0,-200,292,162,5.0,47.5,0.4180
20050123,1100,-200.0,-200,326,178,5.8,43.4,0.4032
20050123,1200,-200.0,-200,397,206,7.1,42.8,0.4327
20050123,1300,-200.0,-200,371,191,7.9,41.6,0.4459
20050123,1400,-200.0,-200,305,175,8.1,41.2,0.4480
20050123,1500,-200.0,-200,328,169,8.3,41.3,0.4533
20050123,1600,-200.0,-200,281,180,8.9,49.1,0.5629
20050123,1700,-200.0,-200,168,124,7.1,66.0,0.6678
20050123,1800,-200.0,-200,183,130,5.7,75.1,0.6942
20050123,1900,-200.0,-200,217,141,5.4,77.6,0.7031
20050123,2000,-200.0,-200,245,157,5.4,78.2,0.7074
20050123,2100,-200.0,-200,154,123,7.3,68.1,0.6979
20050123,2200,-200.0,-200,141,104,5.8,74.4,0.6924
20050123,2300,-200.0,-200,210,134,6.2,72.3,0.6887
20050124,0000,-200.0,-200,140,105,5.9,72.7,0.6791
20050124,0100,-200.0,-200,191,121,5.0,76.5,0.6728
20050124,0200,0.1,-200,248,136,4.0,80.4,0.6630
20050124,0300,-200.0,-200,-200,-200,5.8,59.0,0.5493
20050124,0400,-200.0,-200,50,48,5.8,59.5,0.5519
20050124,0500,0.3,-200,43,40,6.6,51.3,0.5026
20050124,0600,0.5,-200,86,67,7.0,47.2,0.4745
20050124,0700,0.6,-200,152,104,6.6,47.9,0.4686
20050124,0800,1.8,-200,341,169,7.2,49.8,0.5061
20050124,0900,2.0,-200,355,203,6.9,52.8,0.5293
20050124,1000,1.4,-200,327,183,8.7,46.7,0.5249
20050124,1100,0.6,-200,240,151,10.0,40.6,0.4971
20050124,1200,0.5,-200,217,138,11.8,35.4,0.4877
20050124,1300,0.7,-200,191,127,10.7,37.2,0.4788
20050124,1400,0.7,-200,-200,-200,10.9,34.9,0.4560
20050124,1500,1.1,-200,256,148,10.7,33.1,0.4256
20050124,1600,1.3,-200,287,172,10.6,34.2,0.4375
20050124,1700,1.0,-200,278,163,8.9,38.1,0.4341
20050124,1800,1.5,-200,302,180,7.8,39.7,0.4206
20050124,1900,1.5,-200,259,169,7.3,42.2,0.4341
20050124,2000,1.2,-200,221,152,6.9,42.5,0.4257
20050124,2100,0.3,-200,142,107,6.6,43.2,0.4247
20050124,2200,-200.0,-200,93,75,6.4,41.7,0.4034
20050124,2300,-200.0,-200,71,58,6.1,42.6,0.4041
20050125,0000,-200.0,-200,66,57,5.9,41.8,0.3928
20050125,0100,-200.0,-200,49,44,5.7,41.5,0.3836
20050125,0200,-200.0,-200,29,29,5.5,42.4,0.3867
20050125,0300,-200.0,-200,-200,-200,4.5,52.0,0.4436
20050125,0400,-200.0,-200,19,19,4.3,51.6,0.4323
20050125,0500,-200.0,-200,20,20,3.7,56.3,0.4530
