Date,Time,HZ,Displace,Flow,SedimentPPM,PressureLbs,ChlorinePPM
3/14/14,7:13,10.25,3.385,1791,1.82,97,1.56
3/14/14,7:15,10.28,3.391,1794,0.66,86,1.43
3/14/14,7:16,10.44,3.397,1797,0.63,80,1.4
3/14/14,7:18,9.53,3.402,1801,0.97,81,1.68
3/14/14,7:19,10.39,3.415,1807,0.84,97,0.66
3/14/14,7:21,9.58,3.42,1810,1.09,92,1.21
3/14/14,7:22,9.99,3.423,1811,0.32,90,1.18
3/14/14,7:24,10.45,3.426,1813,0.99,100,0.74
3/14/14,7:25,10.07,3.429,1814,1.86,79,1.97
3/14/14,7:26,10.04,3.436,1818,1.49,94,1.31
3/14/14,7:28,10.2,3.439,1820,0.37,83,1.72
3/14/14,7:29,10.36,3.444,1822,0.93,77,1.13
3/14/14,7:31,9.86,3.453,1827,1.05,79,1.86
3/14/14,7:32,10.27,3.459,1830,1.64,87,0.75
3/14/14,7:34,10.27,3.47,1836,1.05,77,0.92
3/14/14,7:35,10.4,3.479,1841,0.86,77,1.84
3/14/14,7:37,10,3.484,1844,1.35,84,1.93
3/14/14,7:38,10.28,3.491,1848,1.33,94,1.23
3/14/14,7:39,9.92,3.493,1849,0.11,95,1.44
3/14/14,7:41,9.69,3.501,1853,1.28,83,0.75
3/14/14,7:42,9.91,3.506,1855,0.56,83,1.83
3/14/14,7:44,10.29,3.511,1858,1.94,76,1.97
3/14/14,7:45,9.67,3.525,1865,0.71,94,1.59
3/14/14,7:47,9.54,3.529,1867,1.85,86,0.74
3/14/14,7:48,9.69,3.531,1869,0.49,82,1.23
3/14/14,7:49,9.79,3.536,1871,0.54,96,1.63
3/14/14,7:51,9.57,3.539,1873,1.86,82,1.12
3/14/14,7:52,9.5,3.541,1874,0.05,94,1.92
3/14/14,7:54,9.68,3.547,1877,1.51,91,1.98
3/14/14,7:55,10.39,3.551,1879,1.86,93,1.36
3/14/14,7:57,9.92,3.564,1886,0.48,99,1.93
3/14/14,7:58,10.34,3.574,1892,1.17,89,1.16
3/14/14,8:00,9.54,3.587,1898,0.74,78,1.83
3/14/14,8:01,10.26,3.589,1899,0.94,87,0.59
3/14/14,8:02,10.3,3.6,1905,0.42,77,1.91
3/14/14,8:04,9.56,3.602,1906,0.51,87,0.91
3/14/14,8:05,9.61,3.606,1908,0.31,80,1.82
3/14/14,8:07,10.17,3.612,1912,0.68,89,0.83
3/14/14,8:08,9.55,3.615,1913,1.39,86,1.26
3/14/14,8:10,10.31,3.619,1915,1.57,94,1.45
3/14/14,8:11,9.87,3.624,1918,1.78,88,0.55
3/14/14,8:13,9.51,3.629,1921,1.37,91,1.89
3/14/14,8:14,10.05,3.632,1922,0.69,83,1.15
3/14/14,8:15,9.97,3.643,1928,1.31,78,0.79
3/14/14,8:17,9.74,3.647,1930,0.04,87,1.84
3/14/14,8:18,10.11,3.649,1931,1.76,78,1.07
3/14/14,8:20,9.82,3.656,1935,1.14,100,0.61
3/14/14,8:21,9.88,3.662,1938,0.14,82,0.83
3/14/14,8:23,10,3.667,1940,0.89,76,1.46
3/14/14,8:24,9.8,3.67,1942,0.52,79,0.68
3/14/14,8:25,9.6,3.683,1949,0.38,81,0.93
3/14/14,8:27,10.32,3.691,1953,1.6,97,1.51
3/14/14,8:28,9.85,3.695,1955,0.77,80,1.72
3/14/14,8:30,9.7,3.697,1956,1.33,78,1.72
3/14/14,8:31,9.8,3.701,1958,0.73,90,0.6
3/14/14,8:33,10.28,3.711,1964,0.26,77,1.47
3/14/14,8:34,9.73,3.715,1966,1.43,100,0.83
3/14/14,8:36,10.01,3.723,1970,1.49,91,1.41
3/14/14,8:37,9.91,3.718,1968,0.57,99,1.21
3/14/14,8:38,10.11,3.714,1965,0.43,87,1.27
3/14/14,8:40,10.35,3.71,1963,0.68,82,1.96
3/14/14,8:41,10.45,3.701,1958,1.29,77,0.91
3/14/14,8:43,10.11,3.687,1951,0.37,81,1.61
3/14/14,8:44,9.54,3.683,1949,0.72,84,1.62
3/14/14,8:46,10.4,3.673,1944,0.93,95,1.48
3/14/14,8:47,10.11,3.671,1942,0.99,75,1.46
3/14/14,8:49,10.08,3.66,1937,1.35,99,1.55
3/14/14,8:50,9.99,3.657,1935,0.88,93,1.92
3/14/14,8:51,10.13,3.655,1934,0.24,94,0.64
3/14/14,8:53,10.3,3.653,1933,0.23,84,0.54
3/14/14,8:54,9.9,3.649,1931,0.16,76,1.21
3/14/14,8:56,10.43,3.639,1926,0.76,87,1.26
3/14/14,8:57,9.77,3.635,1924,0.85,88,1.61
3/14/14,8:59,9.65,3.627,1919,0.36,99,1.31
3/14/14,9:00,10.43,3.62,1915,0.73,83,0.84
3/14/14,9:01,9.59,3.61,1911,0.88,85,1.31
3/14/14,9:03,10.3,3.606,1908,0.53,87,1.98
3/14/14,9:04,10.25,3.6,1905,1.97,82,1.2
3/14/14,9:06,10.29,3.597,1903,1.75,93,1.16
3/14/14,9:07,10.19,3.593,1901,1.37,87,1.92
3/14/14,9:09,10.19,3.581,1895,0.3,92,1.76
3/14/14,9:10,9.94,3.572,1890,0.77,98,0.86
3/14/14,9:12,10.07,3.569,1889,0.18,99,1.71
3/14/14,9:13,9.98,3.564,1886,1.01,81,0.95
3/14/14,9:14,10.04,3.559,1883,1.15,78,1.76
3/14/14,9:16,9.69,3.553,1880,1.26,77,1.43
3/14/14,9:17,9.8,3.539,1873,0.31,84,0.9
3/14/14,9:19,10.16,3.535,1870,0.76,93,0.89
3/14/14,9:20,9.85,3.524,1865,0.48,79,1.88
3/14/14,9:22,9.65,3.519,1862,0.7,79,1.7
3/14/14,9:23,9.77,3.51,1858,0.72,98,1.71
3/14/14,9:25,9.61,3.507,1856,0.37,96,1.97
3/14/14,9:26,10.19,3.502,1853,0.77,75,0.85
3/14/14,9:27,10.42,3.494,1849,0.08,76,0.68
3/14/14,9:29,10.15,3.487,1845,1.98,87,1.09
3/14/14,9:30,9.65,3.485,1844,0.42,87,1.47
3/14/14,9:32,9.52,3.479,1841,0.16,79,1.6
3/14/14,9:33,10.19,3.475,1839,1.21,98,1.38
3/14/14,9:35,10.07,3.47,1836,1.07,81,0.95
3/14/14,9:36,10.18,3.468,1835,1.07,96,0.92
3/14/14,9:37,10.36,3.455,1829,0.3,89,1.37
3/14/14,9:39,9.9,3.448,1825,1.93,83,1.12
3/14/14,9:40,9.56,3.439,1820,0.22,91,1.98
3/14/14,9:42,10.48,3.432,1816,1.18,85,1.96
3/14/14,9:43,9.96,3.426,1813,0.77,91,1.42
3/14/14,9:45,10.12,3.424,1812,1.01,75,1.56
3/14/14,9:46,9.88,3.42,1810,1.21,87,1.24
3/14/14,9:48,9.52,3.415,1807,1.31,81,1.71
3/14/14,9:49,10,3.407,1803,0.77,92,1.98
3/14/14,9:50,10.16,3.399,1799,1.35,85,1.02
3/14/14,9:52,9.62,3.395,1797,0.89,83,1.85
3/14/14,9:53,9.85,3.392,1795,1.8,83,1.27
3/14/14,9:55,9.82,3.387,1793,0.72,91,1.42
3/14/14,9:56,10.07,3.374,1785,1.55,89,1.19
3/14/14,9:58,9.74,3.365,1781,1.58,84,0.52
3/14/14,9:59,9.65,3.358,1777,0.24,84,1.66
3/14/14,10:01,9.62,3.347,1771,1.51,80,0.91
3/14/14,10:02,9.83,3.342,1768,1.19,86,0.62
3/14/14,10:03,10.45,3.34,1767,1.91,99,1.57
3/14/14,10:05,9.75,3.334,1764,1.49,81,0.64
3/14/14,10:06,10.01,3.325,1760,0.97,81,0.81
3/14/14,10:08,9.72,3.323,1758,0.28,95,1.27
3/14/14,10:09,10.47,3.321,1757,0.54,89,0.99
3/14/14,10:11,10.16,3.314,1754,0.45,78,0.57
3/14/14,10:12,10.4,3.301,1747,0.99,91,0.59
3/14/14,10:13,10.24,3.297,1745,1.44,84,1.76
3/14/14,10:15,9.71,3.294,1743,0.2,98,1.32
3/14/14,10:16,9.93,3.285,1738,0.26,97,1.07
3/14/14,10:18,10.43,3.281,1736,1.77,96,1.77
3/14/14,10:19,10.21,3.278,1735,1.71,80,0.98
3/14/14,10:21,9.7,3.276,1733,1.08,85,1.76
3/14/14,10:22,9.98,3.262,1726,1.98,78,1.27
3/14/14,10:24,10.42,3.256,1723,0.26,94,1.35
3/14/14,10:25,10.49,3.253,1722,1.93,85,0.81
3/14/14,10:26,10,3.243,1716,0.08,87,1.08
3/14/14,10:28,10.4,3.238,1714,0.63,99,0.88
3/14/14,10:29,10.28,3.234,1711,1.88,85,1.16
3/14/14,10:31,9.95,3.232,1710,0.32,98,0.85
3/14/14,10:32,10.06,3.222,1705,1,77,1.22
3/14/14,10:34,9.92,3.219,1704,0.18,89,0.78
3/14/14,10:35,9.52,3.217,1703,1.86,81,1
3/14/14,10:37,9.96,3.204,1696,0.84,91,1.07
3/14/14,10:38,9.88,3.201,1694,0.1,91,1.71
3/14/14,10:39,10,3.197,1692,1.22,89,0.9
3/14/14,10:41,10.28,3.189,1688,1.8,92,1.78
3/14/14,10:42,9.87,3.186,1686,1.01,94,1.93
3/14/14,10:44,10.05,3.178,1682,0.11,87,1.77
3/14/14,10:45,10.17,3.166,1675,0.22,100,1.86
3/14/14,10:47,10.42,3.168,1676,1.47,91,1.48
3/14/14,10:48,9.94,3.173,1679,0.23,91,1.79
3/14/14,10:49,9.75,3.181,1684,1.48,82,0.85
3/14/14,10:51,9.78,3.191,1689,0.35,88,0.61
3/14/14,10:52,9.6,3.194,1690,0.69,87,1.49
3/14/14,10:54,10.43,3.197,1692,0.84,94,1.44
3/14/14,10:55,10.41,3.205,1696,1.7,97,1.6
3/14/14,10:57,9.57,3.209,1698,0.69,76,1.55
3/14/14,10:58,9.79,3.214,1701,1.69,93,0.78
3/14/14,11:00,10.22,3.218,1703,0.51,90,0.74
3/14/14,11:01,10.37,3.223,1706,1.19,97,1.21
3/14/14,11:02,10.37,3.228,1708,0.56,82,1.49
3/14/14,11:04,9.98,3.23,1709,0.98,81,1.4
3/14/14,11:05,10.11,3.237,1713,1.2,76,0.59
3/14/14,11:07,10.11,3.246,1717,0.12,83,1.19
3/14/14,11:08,9.86,3.251,1721,1.35,82,1.72
3/14/14,11:10,9.6,3.255,1723,0.47,85,0.56
3/14/14,11:11,9.73,3.258,1724,1.86,82,0.6
3/14/14,11:13,10.45,3.263,1727,0.64,89,0.56
3/14/14,11:14,10.34,3.265,1728,1.92,83,1.55
3/14/14,11:15,9.51,3.271,1731,1.63,92,0.53
3/14/14,11:17,10.04,3.274,1732,0.48,88,1.27
3/14/14,11:18,9.94,3.276,1734,0.79,93,1.81
3/14/14,11:20,10.45,3.279,1735,0.52,98,1.64
3/14/14,11:21,9.88,3.285,1738,1.76,86,0.53
3/14/14,11:23,10.28,3.287,1739,1.56,92,1.79
3/14/14,11:24,10.04,3.29,1741,0.42,87,0.64
3/14/14,11:25,9.52,3.298,1745,1.56,89,0.93
3/14/14,11:27,9.76,3.303,1748,1.92,92,1.13
3/14/14,11:28,9.99,3.306,1749,1.64,76,1.14
3/14/14,11:30,9.6,3.309,1751,0.44,77,0.83
3/14/14,11:31,9.55,3.316,1755,0.37,89,0.54
3/14/14,11:33,9.6,3.319,1756,0.01,91,0.78
3/14/14,11:34,10.37,3.322,1758,1.27,93,1.48
3/14/14,11:36,9.68,3.325,1759,0.86,78,0.55
3/14/14,11:37,9.59,3.327,1761,1.79,92,0.96
3/14/14,11:38,10.18,3.335,1765,0.83,89,1.77
3/14/14,11:40,9.71,3.344,1770,0.8,88,1.73
3/14/14,11:41,9.62,3.347,1771,1.53,86,1.58
3/14/14,11:43,9.89,3.351,1773,0.09,88,0.75
3/14/14,11:44,10.19,3.357,1777,1.24,94,1.58
3/14/14,11:46,10.43,3.359,1778,0.81,88,0.52
3/14/14,11:47,10.35,3.365,1781,0.51,83,1.97
3/14/14,11:49,9.94,3.375,1786,0.95,82,1.65
3/14/14,11:50,9.58,3.377,1787,0.22,81,1.03
3/14/14,11:51,9.89,3.379,1788,0.01,76,0.78
3/14/14,11:53,10.03,3.384,1791,1.17,80,1.18
3/14/14,11:54,9.7,3.39,1794,1.76,86,1.17
3/14/14,11:56,10.29,3.392,1795,0.33,85,1.33
3/14/14,11:57,10.4,3.395,1797,0.88,76,1.76
3/14/14,11:59,10.17,3.399,1799,0.07,80,1.59
3/14/14,12:00,9.52,3.404,1802,1.28,82,0.87
3/14/14,12:01,10.23,3.407,1803,0.65,77,0.74
3/14/14,12:03,9.53,3.416,1808,1.53,83,1.73
3/14/14,12:04,10.45,3.419,1809,0.82,76,1.68
3/14/14,12:06,9.85,3.426,1813,0.69,82,1.9
3/14/14,12:07,10.23,3.435,1818,1.77,87,0.6
3/14/14,12:09,10,3.437,1819,1.39,81,1.77
3/14/14,12:10,10.41,3.444,1822,0.56,94,1.82
3/14/14,12:12,9.68,3.452,1827,0.54,95,0.61
3/14/14,12:13,10.37,3.455,1828,0.65,96,1.91
3/14/14,12:14,10.26,3.457,1829,1.19,84,0.78
3/14/14,12:16,9.93,3.461,1831,0.76,88,1.42
3/14/14,12:17,10.23,3.464,1833,1.56,97,1.48
3/14/14,12:19,10.27,3.466,1834,1.01,94,0.92
3/14/14,12:20,10.19,3.476,1839,0.63,76,1.53
3/14/14,12:22,10.36,3.485,1844,1.42,78,1.21
3/14/14,12:23,10.01,3.487,1846,1.76,82,1.07
3/14/14,12:25,10.47,3.494,1849,0.06,93,1.79
3/14/14,12:26,10.17,3.496,1850,0.15,98,1.79
3/14/14,12:27,10.12,3.494,1849,0.6,94,0.98
3/14/14,12:29,10.44,3.492,1848,0.28,94,1.65
3/14/14,12:30,10.3,3.49,1847,0.47,80,0.99
3/14/14,12:32,10.02,3.488,1846,1.28,83,1.48
3/14/14,12:33,10.08,3.486,1845,1.4,100,1.98
3/14/14,12:35,9.75,3.484,1844,0.15,89,0.79
3/14/14,12:36,10.13,3.482,1843,0.16,92,1.01
3/14/14,12:37,10.2,3.48,1842,0.82,94,1.65
3/14/14,12:39,10.37,3.478,1841,1.34,85,1.48
3/14/14,12:40,9.77,3.476,1840,1.98,84,1.77
3/14/14,12:42,9.95,3.474,1839,1.97,85,0.72
3/14/14,12:43,9.73,3.472,1838,0.45,77,1.62
3/14/14,12:45,9.67,3.47,1836,1.32,82,0.74
3/14/14,12:46,9.83,3.468,1835,1,97,1
3/14/14,12:48,10.18,3.466,1834,0.66,100,1.16
3/14/14,12:49,9.57,3.464,1833,1.17,98,1.85
3/14/14,12:50,10.27,3.462,1832,1.82,87,1.4
3/14/14,12:52,9.51,3.461,1831,1,82,1.41
3/14/14,12:53,10.26,3.458,1830,1.7,93,0.82
3/14/14,12:55,9.85,3.457,1829,1.47,77,1.96
3/14/14,12:56,10.25,3.454,1828,0.8,90,1.02
3/14/14,12:58,9.75,3.453,1827,0.94,84,0.99
3/14/14,12:59,9.74,3.451,1826,0.25,85,1.58
3/14/14,13:01,10.15,3.449,1825,1.08,86,0.83
3/14/14,13:02,10.33,3.446,1824,0.04,99,1.91
3/14/14,13:03,9.98,3.445,1823,0.07,76,1.53
3/14/14,13:05,10.4,3.443,1822,1.49,97,1.5
3/14/14,13:06,9.67,3.441,1821,0.73,97,1.2
3/14/14,13:08,10.48,3.439,1820,0.35,77,1.01
3/14/14,13:09,9.91,3.437,1819,0.67,83,1.35
3/14/14,13:11,10.22,3.435,1818,1.36,92,1.98
3/14/14,13:12,9.81,3.433,1816,1.17,91,1.78
3/14/14,13:13,9.76,3.431,1815,1.11,95,0.63
3/14/14,13:15,9.52,3.429,1814,1.65,78,0.65
3/14/14,13:16,9.94,3.427,1813,1.76,98,0.8
3/14/14,13:18,10.06,3.425,1812,1.63,79,1.65
3/14/14,13:19,10.09,3.423,1811,0.43,79,0.99
3/14/14,13:21,10.32,3.421,1810,1.96,96,1.22
3/14/14,13:22,10.07,3.419,1809,1.26,92,1.52
3/14/14,13:24,9.83,3.417,1808,0.97,78,0.7
3/14/14,13:25,10.47,3.415,1807,0.8,91,0.71
3/14/14,13:26,10.07,3.413,1806,0.97,95,1.55
3/14/14,13:28,9.71,3.411,1805,1.61,79,1.81
3/14/14,13:29,9.59,3.409,1804,0.97,81,1.99
3/14/14,13:31,10.21,3.407,1803,1.06,98,1.28
3/14/14,13:32,9.9,3.405,1802,1.35,78,0.56
3/14/14,13:34,10.29,3.403,1801,1.68,92,1.02
3/14/14,13:35,10.37,3.401,1800,0.4,79,1.03
3/14/14,13:37,9.88,3.399,1799,1.22,90,1.35
3/14/14,13:38,9.96,3.397,1797,1.32,78,1.33
3/14/14,13:39,10.39,3.395,1796,0.52,87,0.79
3/14/14,13:41,10.5,3.393,1795,1.85,75,1.6
3/14/14,13:42,10.43,3.391,1794,0.54,90,0.6
3/14/14,13:44,9.91,3.389,1793,0.41,95,1.23
3/14/14,13:45,10.26,3.387,1792,0.78,95,1.23
3/14/14,13:47,9.83,3.385,1791,1.15,85,0.97
3/14/14,13:48,10.5,3.383,1790,0.03,93,1.05
3/14/14,13:49,9.61,3.381,1789,1.55,86,1.38
3/14/14,13:51,10.5,3.379,1788,1.17,85,1.04
3/14/14,13:52,10.07,3.377,1787,0.14,75,1.85
3/14/14,13:54,10.11,3.375,1786,1.2,84,0.69
3/14/14,13:55,9.78,3.373,1785,1.12,92,1.48
3/14/14,13:57,10.11,3.371,1784,1.45,84,1.87
3/14/14,13:58,9.72,3.369,1783,0.47,84,1.88
3/14/14,14:00,9.98,3.367,1782,0.64,92,1.11
3/14/14,14:01,9.63,3.365,1781,0.9,79,1.94
3/14/14,14:02,9.96,3.363,1780,0.43,93,1.51
3/14/14,14:04,10.4,3.361,1779,1.99,85,1.27
3/14/14,14:05,9.7,3.359,1778,1.14,77,1.29
3/14/14,14:07,9.57,3.357,1777,1.89,80,1.88
3/14/14,14:08,9.79,3.355,1776,1.87,80,0.69
3/14/14,14:10,9.66,3.353,1774,2,80,1.56
3/14/14,14:11,10.33,3.351,1773,1.41,87,1.31
3/14/14,14:13,10.01,3.349,1772,0.85,83,0.59
3/14/14,14:14,10,3.347,1771,1.27,87,1.25
3/14/14,14:15,9.62,3.346,1770,1.76,87,1.68
3/14/14,14:17,10.12,3.344,1769,0.07,87,0.86
3/14/14,14:18,10.42,3.342,1768,1.66,88,1.96
3/14/14,14:20,9.64,3.34,1767,0.71,95,1.33
3/14/14,14:21,9.8,3.338,1766,1.41,97,1.91
3/14/14,14:23,9.57,3.336,1765,1.78,83,0.7
3/14/14,14:24,10.47,3.334,1764,1.99,79,1.11
3/14/14,14:25,9.59,3.332,1763,0.14,78,1.93
3/14/14,14:27,9.86,3.33,1762,1.11,99,0.9
3/14/14,14:28,9.92,3.328,1761,1.99,83,1.63
3/14/14,14:30,10.09,3.326,1760,1.2,80,1.61
3/14/14,14:31,9.54,3.324,1759,1.39,99,1.54
3/14/14,14:33,9.92,3.322,1758,0.34,99,1.44
3/14/14,14:34,10.03,3.32,1757,1.71,98,1.31
3/14/14,14:36,9.98,3.318,1756,1.24,95,0.99
3/14/14,14:37,10.22,3.316,1755,1.83,98,1.13
3/14/14,14:38,10.44,3.314,1754,1.5,93,0.56
3/14/14,14:40,9.93,3.312,1752,1.31,97,0.67
3/14/14,14:41,10.2,3.31,1751,0.85,87,1.51
3/14/14,14:43,10.25,3.308,1750,1.45,83,0.77
3/14/14,14:44,9.57,3.306,1749,1.24,78,1.03
3/14/14,14:46,9.85,3.304,1748,1.18,86,1.7
3/14/14,14:47,9.96,3.302,1747,1.23,83,0.68
3/14/14,14:49,10.47,3.3,1746,0.89,87,1.21
3/14/14,14:50,9.53,3.298,1745,1.59,96,1.68
3/14/14,14:51,10.12,3.296,1744,1.67,100,1.8
3/14/14,14:53,9.83,3.294,1743,1.29,93,1.72
3/14/14,14:54,9.51,3.292,1742,0.93,97,1.77
3/14/14,14:56,10.18,3.29,1741,1.76,94,1.79
3/14/14,14:57,10.14,3.288,1740,1.64,81,1.86
3/14/14,14:59,9.6,3.286,1739,0.93,88,0.6
3/14/14,15:00,9.52,3.284,1738,0.35,92,0.9
3/14/14,15:01,9.68,3.282,1737,1.48,97,1.63
3/14/14,15:03,9.63,3.28,1736,1.1,96,1.26
3/14/14,15:04,9.97,3.278,1735,0.61,80,1.34
3/14/14,15:06,10.43,3.276,1734,1.07,82,0.66
3/14/14,15:07,10.01,3.274,1732,0.95,82,1.72
3/14/14,15:09,9.94,3.272,1731,1.15,96,1.62
3/14/14,15:10,10.47,3.27,1730,1.2,83,1.89
3/14/14,15:12,9.63,3.268,1729,1.98,93,0.59
3/14/14,15:13,10.41,3.266,1728,0.01,79,1.02
3/14/14,15:14,10.34,3.264,1727,0.77,93,1.04
3/14/14,15:16,9.5,3.262,1726,0.83,82,1.91
3/14/14,15:17,10.35,3.26,1725,1.46,96,0.62
3/14/14,15:19,9.86,3.258,1724,0.85,98,1.78
3/14/14,15:20,10.34,3.256,1723,1.86,84,1.07
3/14/14,15:22,10.06,3.254,1722,0.85,85,1.12
3/14/14,15:23,10.19,3.252,1721,1.91,83,0.98
3/14/14,15:25,10.13,3.25,1720,0.29,85,0.54
3/14/14,15:26,9.62,3.248,1719,1.71,90,1.61
3/14/14,15:27,10.08,3.247,1718,1.57,77,1.62
3/14/14,15:29,9.79,3.244,1717,0.06,86,1.07
3/14/14,15:30,10.08,3.243,1716,1.65,92,0.56
3/14/14,15:32,10,3.241,1715,0.16,88,1.01
3/14/14,15:33,9.83,3.239,1714,0.71,87,1.13
3/14/14,15:35,10.2,3.237,1713,1.18,82,0.95
3/14/14,15:36,10.03,3.235,1712,1.71,82,1.09
3/14/14,15:37,9.76,3.233,1711,1.51,91,1.71
3/14/14,15:39,10.21,3.231,1710,1.11,81,1.25
3/14/14,15:40,9.83,3.229,1709,0.38,84,1.43
3/14/14,15:42,9.75,3.227,1708,1.21,84,1.74
3/14/14,15:43,10.19,3.225,1707,1.46,97,1.55
3/14/14,15:45,10.21,3.223,1705,0.47,99,1.92
3/14/14,15:46,10.24,3.221,1704,0.65,83,1.56
3/14/14,15:48,10.09,3.219,1703,0.19,96,1.07
3/14/14,15:49,10.33,3.217,1702,0.51,77,1.98
3/14/14,15:50,10.18,3.215,1701,0.35,78,1.15
3/14/14,15:52,9.62,3.213,1700,1.05,96,1.48
3/14/14,15:53,10.42,3.217,1702,1.18,87,1.38
3/14/14,15:55,9.5,3.225,1706,0.13,95,0.65
3/14/14,15:56,10.41,3.236,1712,0.34,81,0.56
3/14/14,15:58,9.7,3.243,1716,0.39,76,1.2
3/14/14,15:59,9.72,3.254,1722,1.93,88,2
3/14/14,16:01,9.89,3.256,1723,1.75,81,0.73
3/14/14,16:02,9.67,3.262,1726,1.12,75,1.27
3/14/14,16:03,9.5,3.264,1727,1.31,95,1.07
3/14/14,16:05,10.02,3.277,1734,1.85,92,0.73
3/14/14,16:06,9.86,3.28,1736,1.51,91,0.63
3/14/14,16:08,9.85,3.282,1737,0.82,85,1.45
3/14/14,16:09,9.55,3.29,1741,0.31,84,1.68
3/14/14,16:11,9.52,3.292,1742,0.34,88,1.07
3/14/14,16:12,10.12,3.295,1743,0.32,90,1.05
3/14/14,16:13,10.07,3.302,1747,0.54,84,1.66
3/14/14,16:15,9.57,3.309,1751,1.42,83,1.95
3/14/14,16:16,9.75,3.312,1752,1.25,79,0.61
3/14/14,16:18,9.61,3.318,1756,0.25,77,1.35
3/14/14,16:19,9.87,3.325,1760,0.58,81,0.95
3/14/14,16:21,10.24,3.33,1762,1,91,1.43
3/14/14,16:22,9.65,3.341,1768,0.49,90,0.75
3/14/14,16:24,10.02,3.348,1772,1.01,84,0.87
3/14/14,16:25,9.98,3.354,1775,0.97,95,1.04
3/14/14,16:26,9.84,3.361,1778,0.12,95,1.14
3/14/14,16:28,10.39,3.364,1780,0.9,95,1.96
3/14/14,16:29,10.48,3.37,1783,1.23,78,0.86
3/14/14,16:31,10.06,3.372,1784,0.23,96,0.88
3/14/14,16:32,9.95,3.376,1787,0.08,84,1.33
3/14/14,16:34,10.45,3.381,1789,1.88,87,1.5
3/14/14,16:35,9.64,3.383,1790,1.79,97,1.67
3/14/14,16:37,10.19,3.389,1793,1.01,77,1.49
3/14/14,16:38,9.59,3.397,1798,1.56,82,1.84
3/14/14,16:39,10.18,3.407,1803,1.93,89,1.69
3/14/14,16:41,10.46,3.414,1806,1.22,96,1.51
3/14/14,16:42,10.22,3.418,1809,1.93,95,1.78
3/14/14,16:44,9.94,3.424,1812,1.84,81,0.97
3/14/14,16:45,10.44,3.427,1813,1.27,94,1.39
3/14/14,16:47,10.17,3.429,1815,1.33,88,1.7
3/14/14,16:48,9.72,3.434,1817,0.9,89,1.18
3/14/14,16:49,10.49,3.438,1819,1.07,97,1.75
3/14/14,16:51,9.73,3.449,1825,0.82,78,0.65
3/14/14,16:52,9.56,3.457,1830,0.38,96,1.61
3/14/14,16:54,10.39,3.459,1831,1.78,81,1.16
3/14/14,16:55,10.06,3.462,1832,1.11,78,1.42
3/14/14,16:57,10.23,3.464,1833,0.76,90,1.76
3/14/14,16:58,9.83,3.47,1836,1.34,99,0.8
3/14/14,17:00,10.15,3.475,1839,1.05,91,0.98
3/14/14,17:01,9.5,3.48,1841,1.15,89,1.86
3/14/14,17:02,9.91,3.483,1843,1.03,77,0.83
3/14/14,17:04,10.2,3.486,1844,1.44,80,1.26
3/14/14,17:05,9.5,3.489,1846,1.1,77,1.3
3/14/14,17:07,9.79,3.492,1848,1.77,95,1.32
3/14/14,17:08,10.18,3.5,1852,0.85,97,1.43
3/14/14,17:10,10.32,3.513,1859,0.63,83,1.44
3/14/14,17:11,10.45,3.521,1863,1.5,95,0.5
3/14/14,17:13,9.72,3.527,1866,0.36,99,1.34
3/14/14,17:14,9.87,3.53,1868,1.03,92,1.87
3/14/14,17:15,9.56,3.54,1874,1,87,1.61
3/14/14,17:17,10.13,3.549,1878,0.47,77,1.67
3/14/14,17:18,10.18,3.553,1880,1.9,100,1.85
3/14/14,17:20,9.61,3.559,1883,0.82,86,1.99
3/14/14,17:21,9.94,3.562,1885,0.87,82,1.1
3/14/14,17:23,10.4,3.564,1886,0.6,88,1.77
3/14/14,17:24,10.44,3.568,1888,1.94,97,1.39
3/14/14,17:25,9.88,3.574,1891,1.75,96,1.71
3/14/14,17:27,9.57,3.587,1898,0.87,77,1.04
3/14/14,17:28,9.75,3.593,1901,0.93,75,1.45
3/14/14,17:30,9.8,3.598,1904,1.48,97,0.54
3/14/14,17:31,9.57,3.601,1905,0.55,81,0.61
3/14/14,17:33,10.45,3.613,1912,1.99,97,0.69
3/14/14,17:34,10.02,3.616,1913,0.98,86,1.69
3/14/14,17:36,10.01,3.628,1920,1.64,81,1.4
3/14/14,17:37,9.55,3.63,1921,1.72,77,1.16
3/14/14,17:38,10.23,3.643,1928,1.06,87,1.7
3/14/14,17:40,9.66,3.655,1934,0.38,81,0.58
3/14/14,17:41,9.89,3.658,1936,0.04,85,1.58
3/14/14,17:43,9.66,3.661,1937,0.42,86,0.65
3/14/14,17:44,9.5,3.665,1940,0.12,90,1.18
3/14/14,17:46,9.83,3.672,1943,1.76,81,1.53
3/14/14,17:47,9.79,3.683,1949,1.46,84,1.36
3/14/14,17:49,10.32,3.686,1950,0.14,96,0.84
3/14/14,17:50,10.19,3.695,1955,0.55,76,0.79
3/14/14,17:51,10.43,3.697,1956,1.03,94,1.25
3/14/14,17:53,9.65,3.699,1957,1.59,85,1.77
3/14/14,17:54,10.39,3.704,1960,0.02,85,1.34
3/14/14,17:56,10.33,3.714,1965,0.19,89,2
3/14/14,17:57,10.04,3.719,1968,1.9,79,1.85
3/14/14,17:59,10.45,3.731,1974,0.09,81,1.45
3/14/14,18:00,9.71,3.742,1980,0.24,79,1.79
3/14/14,18:01,9.79,3.755,1987,0.15,99,1.66
